week_end,state,season,ili_rescaled,flu_times_coef,rsv_times_coef,covid_times_coef
2023-02-04,South Dakota,22-23,0.17482654368398973,0.06033428706048442,0.034752265220919246,0.07160551251768375
2023-02-25,South Dakota,22-23,0.18887241854555264,0.054721795240904474,0.022722634952139505,0.12021842927280851
2023-03-18,South Dakota,22-23,0.1097306641890581,0.02244996727831979,0.010693004683359767,0.05846688636765003
2023-05-06,South Dakota,22-23,0.08923243302526351,0.018240598413634828,0,0.014452488765037087
2023-05-13,South Dakota,22-23,0.09921586743081964,0.023853090233214774,0,0.005255450460013485
2023-05-27,South Dakota,22-23,0.020326432101366306,0,0,0
2022-10-15,South Dakota,22-23,0.08585753588778293,0.014031229548949864,0.028069137293819383,0.051240641985131494
2022-10-22,South Dakota,22-23,0.18654011612228347,0.021046844323424803,0.07084115602725845,0.06635006205767027
2022-11-19,South Dakota,22-23,0.495879078449005,0.20485595141466803,0.19782058664215568,0.09919662743275456
2022-11-26,South Dakota,22-23,0.9533713049752661,0.4419837307919208,0.18579095637337592,0.11036445966028322
2022-12-24,South Dakota,22-23,0.6617571469277642,0.4868836653485604,0.14569218881077683,0.08343027605271411
2023-01-07,South Dakota,22-23,0.34614665115037696,0.2216934268734079,0.10826667241901763,0.043357466295111266
2023-01-21,South Dakota,22-23,0.2516849323198461,0.13189355776012873,0.06950453044183849,0.06569313075016858
2023-02-11,South Dakota,22-23,0.2068158761769537,0.04770618046642954,0.026732511708399416,0.11693377273530006
2023-04-01,South Dakota,22-23,0.1237598797475977,0.025256213188109763,0.0053465023416798835,0.06175154290515846
2022-11-12,Mississippi,22-23,0.7740228966293571,0.7936626689479478,0.0345097751015104,0.009492832489741771
2022-12-24,Mississippi,22-23,0.4032675348876808,0.15992345312134423,0.017945083052785405,0.21596193914162531
2022-12-31,Mississippi,22-23,0.5011233111903078,0.16247542311796143,0.01656469204872499,0.35835442648775184
2023-03-04,Mississippi,22-23,0.15110545645454615,0.011909193317546914,0.008282346024362496,0.06249448055746666
2022-10-15,Mississippi,22-23,0.3500249493327532,0.21011219638814907,0.06487837719083954,0.02214994247606414
2022-11-05,Mississippi,22-23,1,0.8515073222046042,0.0345097751015104,0.014239248734612662
2022-11-26,Mississippi,22-23,0.9205960880392191,0.8863842454917059,0.033129384097449976,0.0648676886799021
2022-12-10,Mississippi,22-23,0.514053214207167,0.3019831162663681,0.022086256064966656,0.12024254487006245
2022-12-17,Mississippi,22-23,0.4336324100109493,0.2024562863982975,0.01656469204872499,0.15504959733244894
2023-01-14,Mississippi,22-23,0.21043284136244644,0.05529268326003924,0.012423519036543745,0.21754407788991562
2023-01-21,Mississippi,22-23,0.2346774441477852,0.04678611660464858,0.012423519036543745,0.1843191641758194
2023-02-04,Mississippi,22-23,0.22362879176648376,0.02722101329725008,0.011043128032483328,0.13843714047540084
2023-03-25,Mississippi,22-23,0.07139292952463838,0,0.001380391004060416,0.03401598308824135
2023-04-29,Mississippi,22-23,0.0454089680435703,0.0017013133310781272,0.004141173012181247,0.01582138748290296
2023-05-13,Mississippi,22-23,0,0.002551969996617193,0.002760782008120831,0.005537485619016039
2023-05-27,Mississippi,22-23,0.07542384304859565,0.011058536652007848,0,0
2022-10-01,Mississippi,22-23,0.15383096413208253,0.03742889328371886,0.13665870940198116,0.03401598308824135
2022-10-08,Mississippi,22-23,0.2172838571904923,0.11143602318561753,0.0966273702842291,0.021358873101918988
2022-10-22,Mississippi,22-23,0.43780521547473505,0.32239887623930563,0.04693329413805414,0.01028390186388692
2022-10-29,Mississippi,22-23,0.6635257309208551,0.5767452192354863,0.04279212112587289,0.009492832489741771
2022-12-03,Mississippi,22-23,0.7363967014853722,0.547822892607158,0.02346664706902707,0.11312292050275612
2023-01-07,Mississippi,22-23,0.2871904686454286,0.08931894988160183,0.015184301044664575,0.2776653503249469
2023-02-11,Mississippi,22-23,0.216836897580033,0.014461163314164112,0.008282346024362496,0.13369072423052994
2023-04-01,Mississippi,22-23,0.04508971117895648,0.007655909989851584,0.002760782008120831,0.027687428095080166
2023-04-08,Mississippi,22-23,0.06529157611201898,0.0068052533243125185,0.005521564016241664,0.02689635872093502
2023-05-20,Mississippi,22-23,0.015221457845087112,0.0068052533243125185,0.005521564016241664,0.003164277496580593
2022-11-19,Mississippi,22-23,0.6792438105553416,0.6873305857555646,0.03036860208932915,0.02056780372777384
2023-01-28,Mississippi,22-23,0.22866595563039044,0.02466904330063289,0.009662737028422911,0.1408103485978363
2023-02-18,Mississippi,22-23,0.18526475853539143,0.0170131333107813,0.005521564016241664,0.09651046364570803
2023-02-25,Mississippi,22-23,0.11326169366949111,0.002551969996617193,0.006901955020302079,0.06961410492477299
2023-03-11,Mississippi,22-23,0.09985054049004746,0.009357223320929715,0.004141173012181247,0.02452315059849958
2023-03-18,Mississippi,22-23,0.10830848253664951,0.005954596658773457,0.002760782008120831,0.027687428095080166
2023-04-15,Mississippi,22-23,0.04040372986612497,0.0017013133310781272,0.002760782008120831,0.0363891912106768
2023-04-22,Mississippi,22-23,0.07490002530406262,0.002551969996617193,0.002760782008120831,0.017403526231193244
2023-05-06,Mississippi,22-23,0.03095490910638821,0.005954596658773457,0.002760782008120831,0.0071196243673063275
2022-11-19,Alabama,22-23,0.5448363109379455,0.46105621953903614,0.07100261101657213,NA
2022-12-10,Alabama,22-23,0.31790878710127024,0.21966146486455762,0.04564453565351065,NA
2023-02-04,Alabama,22-23,0.12961489119072506,0.01785234520100645,0.015214845217836882,NA
2023-03-11,Alabama,22-23,0.04398302131838196,0.006209511374263115,0.005071615072612295,NA
2023-04-22,Alabama,22-23,0.0181952627577687,0.0038809446089144452,0,NA
2023-05-27,Alabama,22-23,0,0.003104755687131555,0,NA
2022-10-01,Alabama,22-23,0.09352034432512907,0.08227602570898626,0.17497072000512415,NA
2022-10-08,Alabama,22-23,0.15899893883239885,0.1653282403397554,0.14200522203314422,NA
2022-11-05,Alabama,22-23,1,0.938412406435513,0.06593099594395983,NA
2022-11-26,Alabama,22-23,0.5983510326586208,0.5425560563262396,0.0811458411617967,NA
2022-12-24,Alabama,22-23,0.25188278057588137,0.12419022748526228,0.06085938087134754,NA
2022-12-31,Alabama,22-23,0.27547495169311664,0.12263784964169651,0.04310872811720451,NA
2023-02-11,Alabama,22-23,0.12480895023599098,0.025614234418835344,0.020286460290449178,NA
2023-03-04,Alabama,22-23,0.051874465456618835,0.01009045598317756,0.01014323014522459,NA
2023-04-01,Alabama,22-23,0.02389111945262757,0.0077618892178288905,0,NA
2023-04-15,Alabama,22-23,0.016345148721847395,0.0077618892178288905,0,NA
2023-04-29,Alabama,22-23,0.02226274193037474,0.01086664490496045,0,NA
2023-05-06,Alabama,22-23,0.033271365896924206,0.005433322452480225,0,NA
2022-10-15,Alabama,22-23,0.26291219234058727,0.2739946893893599,0.13693360696053192,NA
2022-10-22,Alabama,22-23,0.3949760841331686,0.4509657635558586,0.11157553159747047,NA
2022-10-29,Alabama,22-23,0.874530789698755,0.8910648822067568,0.10396810898855205,NA
2023-01-14,Alabama,22-23,0.11947440527099368,0.04036182393271024,0.020286460290449178,NA
2023-02-18,Alabama,22-23,0.11248277582438466,0.025614234418835344,0.0025358075363061477,NA
2023-03-25,Alabama,22-23,0.04448489815958693,0.013195211670309116,0.0025358075363061477,NA
2023-04-08,Alabama,22-23,0.00713417434825304,0.01009045598317756,0.0025358075363061477,NA
2023-05-20,Alabama,22-23,0.010969028160537242,0.0038809446089144452,0.0025358075363061477,NA
2022-11-12,Alabama,22-23,0.7039362190756755,0.6791653065600282,0.07607422608918443,NA
2022-12-03,Alabama,22-23,0.4699655912445753,0.34850882588051724,0.06846680348026599,NA
2022-12-17,Alabama,22-23,0.26979988279641415,0.15446159543479496,0.06846680348026599,NA
2023-01-07,Alabama,22-23,0.19597647217206754,0.07451413649115736,0.03803711304459221,NA
2023-01-21,Alabama,22-23,0.09880044505685956,0.034928501480230016,0.01775065275414303,NA
2023-01-28,Alabama,22-23,0.14709149006937186,0.027942801184184015,0.01775065275414303,NA
2023-02-25,Alabama,22-23,0.08732855015996706,0.02018091196635512,0.007607422608918441,NA
2023-03-18,Alabama,22-23,0.04534610694035288,0.011642833826743335,0.007607422608918441,NA
2023-05-13,Alabama,22-23,0.018177444645063188,0,0,NA
2022-11-19,Maryland,22-23,0.766439803188567,0.5841627061498396,0.15306479499230088,0.06539100554526592
2023-03-04,Maryland,22-23,0.09180258544642189,0.010777909707561616,0.004193556027186326,0.03552104004928025
2023-03-18,Maryland,22-23,0.11926190513328445,0.009700118736805454,0.0031451670203897445,0.02058605730128742
2023-04-15,Maryland,22-23,0.031180296672957804,0.004311163883024647,0.0010483890067965816,0.006862019100429139
2023-04-22,Maryland,22-23,0.006370894923561376,0.007544536795293131,0,0.002421889094269108
2022-10-01,Maryland,22-23,0.1414768483134286,0.018322446502854747,0.09750017763208207,0.0766931546518551
2022-12-03,Maryland,22-23,0.8631401440903711,0.6768527296348695,0.08701628756411627,0.10414123105357166
2022-12-10,Maryland,22-23,0.6408555300789083,0.4753058181034672,0.06500011842138806,0.11867256561918631
2023-01-07,Maryland,22-23,0.2925308362752795,0.12394596163695856,0.038790393251473515,0.1558081983979793
2023-03-11,Maryland,22-23,0.12771599257537705,0.015089073590586262,0.005241945033982907,0.027448076401716558
2023-03-25,Maryland,22-23,0.1367783999625649,0.017244655532098585,0.0010483890067965816,0.01776052002464013
2023-04-29,Maryland,22-23,0,0,0.0020967780135931627,0.0032291854590254764
2023-05-13,Maryland,22-23,0.02669675337392265,0.0032333729122684847,0.0010483890067965816,0.002421889094269108
2022-10-15,Maryland,22-23,0.2650195234307165,0.09053444154351759,0.16774224108745306,0.059739930991971335
2022-10-22,Maryland,22-23,0.44811516137809604,0.18430225599930364,0.2033874673185368,0.06418006099813137
2022-10-29,Maryland,22-23,0.7130549619670051,0.393393704325999,0.23693591553602744,0.0686201910042914
2022-11-26,Maryland,22-23,1,0.820198928745439,0.11322601273403081,0.0766931546518551
2022-12-17,Maryland,22-23,0.5544584999280762,0.3448931106419717,0.06080656239420172,0.14046956746760828
2023-01-14,Maryland,22-23,0.16976112610247154,0.05820071242083273,0.02411294715632137,0.11907621380156451
2023-01-21,Maryland,22-23,0.1252428513740925,0.038800474947221816,0.01362905708835556,0.09526097104125161
2023-01-28,Maryland,22-23,0.13733472674995964,0.029100356210416366,0.01258066808155898,0.09001354467033519
2023-02-04,Maryland,22-23,0.13329832460714836,0.02586698329814788,0.010483890067965816,0.07548221010472055
2023-02-18,Maryland,22-23,0.14055137010636068,0.010777909707561616,0.008387112054372653,0.055703449168189485
2023-02-25,Maryland,22-23,0.12503487874329067,0.0140112826198301,0.008387112054372653,0.04440130006160031
2023-04-01,Maryland,22-23,0.10332080298232753,0.01940023747361091,0.0020967780135931627,0.014531334565614647
2023-04-08,Maryland,22-23,0.06152523661219517,0.009700118736805454,0.0010483890067965816,0.0104948527418328
2023-05-06,Maryland,22-23,0.01812308166911898,0,0.0010483890067965816,0.002825537276647291
2023-05-20,Maryland,22-23,0.04817339371472047,0.0021555819415123236,0,0
2022-10-08,Maryland,22-23,0.16480964438413237,0.03448931106419716,0.10588728968645474,0.06902383918666957
2022-11-05,Maryland,22-23,0.9720519446307534,0.6089518984772313,0.22225846944087527,0.07225302464569505
2022-11-12,Maryland,22-23,0.9873604633630215,0.6585302831320148,0.2033874673185368,0.06942748736904776
2022-12-24,Maryland,22-23,0.4903890647990724,0.3039370537532376,0.039838782258270096,0.16549575477505574
2022-12-31,Maryland,22-23,0.44583092864978974,0.2274138948295501,0.03564522623108377,0.1796234411582922
2023-02-11,Maryland,22-23,0.12304527390862029,0.012933491649073939,0.009435501061169234,0.06660195009240047
2023-05-27,Maryland,22-23,0.030509584938622072,0.004311163883024647,0,0
2022-11-19,South Carolina,22-23,0.5280553701961772,0.5438491669779962,0.017431905496743266,0.025953142624114606
2022-12-24,South Carolina,22-23,0.37987774320713713,0.18613019618498267,0.008134889231813523,0.18531454470201134
2023-01-14,South Carolina,22-23,0.1821211723288374,0.07464596409501909,0.0034863810993486536,0.13386357774543323
2023-02-04,South Carolina,22-23,0.16207198732945824,0.041685408520595074,0.0015495027108216235,0.08651047541371536
2023-02-18,South Carolina,22-23,0.12449003838502404,0.0319911274692939,7.747513554108117e-4,0.04735310233171788
2023-04-01,South Carolina,22-23,0.09047770908314552,0.012602565366691531,3.8737567770540587e-4,0.010927638999627204
2022-11-26,South Carolina,22-23,0.6729420865838223,0.5981371408652828,0.014720275752805425,0.04871905720667128
2022-12-31,South Carolina,22-23,0.41123072374127584,0.19291619292089346,0.006198010843286494,0.2376761482418917
2023-01-28,South Carolina,22-23,0.13180704401369606,0.04750197715137578,0.0023242540662324358,0.08514452053876197
2023-02-25,South Carolina,22-23,0.1052698341234556,0.027143986943643304,0.0011621270331162177,0.03870205479034635
2023-03-04,South Carolina,22-23,0.07754900410649188,0.01357199347182165,3.8737567770540587e-4,0.034148871873835016
2023-03-11,South Carolina,22-23,0.069755870532504,0.0067859967359108235,0.0015495027108216235,0.01593614020778967
2023-04-22,South Carolina,22-23,0.03508786034533122,0.0038777124205204723,3.8737567770540587e-4,0.005008501208162468
2023-05-13,South Carolina,22-23,0.03227129109283425,0.008724852946171062,3.8737567770540587e-4,0.0018212731666045355
2022-10-22,South Carolina,22-23,0.3948547809766787,0.32088070279806896,0.03137742989413788,0.019123368249347607
2022-10-29,South Carolina,22-23,0.7976947546422475,0.7008965200090752,0.028665800150200038,0.03278291699888161
2022-11-05,South Carolina,22-23,1,0.9422841181864745,0.025179419050851384,0.029595688957323677
2022-11-12,South Carolina,22-23,0.8447179723559938,0.7639093468425329,0.020530910918386516,0.025497824332463472
2022-12-03,South Carolina,22-23,0.5749428065821786,0.476958627724018,0.012783397364278394,0.08605515712206424
2023-01-07,South Carolina,22-23,0.30994321303286354,0.14735307197977793,0.005035883810170277,0.19487622882668512
2023-01-21,South Carolina,22-23,0.17028854425443993,0.06301282683345767,0.0023242540662324358,0.10927638999627204
2023-02-11,South Carolina,22-23,0.15389562882387467,0.03877712420520472,0.0023242540662324358,0.06875306203932115
2023-05-06,South Carolina,22-23,0.03891474987203503,0.012602565366691531,7.747513554108117e-4,4.553182916511339e-4
2022-10-01,South Carolina,22-23,0.14494567406942893,0.11148423208996358,0.044548202936121675,0.03597014504043954
2022-10-08,South Carolina,22-23,0.18400513825129733,0.1250562255617852,0.03602593802660275,0.029595688957323677
2022-10-15,South Carolina,22-23,0.26127721991304637,0.18516076807985252,0.03835019209283518,0.031872280415579345
2022-12-10,South Carolina,22-23,0.43630024467437944,0.3073087093262474,0.0131707730419838,0.10517852537141184
2022-12-17,South Carolina,22-23,0.3977383475948393,0.21133532691836568,0.008522264909518929,0.13614016920368888
2023-03-18,South Carolina,22-23,0.06941641721314185,0.0067859967359108235,7.747513554108117e-4,0.012293593874580606
2023-03-25,South Carolina,22-23,0.08072289264252798,0.00969428105130118,3.8737567770540587e-4,0.01411486704118514
2023-04-08,South Carolina,22-23,0.059741104313111755,0.01357199347182165,0.0015495027108216235,0.009106365833022673
2023-04-15,South Carolina,22-23,0.05252236148741299,0,3.8737567770540587e-4,0.0022765914582556696
2023-04-29,South Carolina,22-23,0.04186620715406805,0.00581656863078071,0,0
2023-05-20,South Carolina,22-23,0.031710299817677846,0.01841913399747224,7.747513554108117e-4,0
2023-05-27,South Carolina,22-23,0,0.020357990207732476,7.747513554108117e-4,0
2022-11-19,Tennessee,22-23,0.7216287620677347,0.6442133487997481,0.045750996770073715,0.02498443091117846
2022-11-26,Tennessee,22-23,1,1.0069643985182182,0.03934585722226339,0.039609463639673166
2022-12-17,Tennessee,22-23,0.4806617379587362,0.3586866121866105,0.021960478449635383,0.06855484091481895
2022-12-31,Tennessee,22-23,0.326761722759325,0.20830242350780495,0.024705538255839807,0.10298460546315023
2023-02-18,Tennessee,22-23,0.07461715415789283,0.012193312595578827,0.005490119612408846,0.048750109094982355
2023-03-11,Tennessee,22-23,0.039180324789214925,0.0060966562977894136,0.008235179418613268,0.020414108183523866
2023-03-18,Tennessee,22-23,0.025412049205104943,0,0.005490119612408846,0.01767191454693111
2023-04-15,Tennessee,22-23,0.01921700831185776,0.003048328148894704,0.0027450598062044233,0.008531269091621912
2023-04-22,Tennessee,22-23,0.012050229784356213,0.004064437531859607,0.001830039870802948,0.006703140000560076
2023-04-29,Tennessee,22-23,0.03155414832917484,0.007112765680754317,0.003660079741605897,0.005179699091341875
2023-05-27,Tennessee,22-23,0,0.01016109382964902,9.150199354014744e-4,0
2022-10-01,Tennessee,22-23,0.12289833984858653,0.045724922233420603,0.1207826314729946,0.02254692545642934
2022-10-29,Tennessee,22-23,0.5916182932598297,0.43387870652601335,0.07137155496131499,0.026507871820396663
2022-12-03,Tennessee,22-23,0.879156142355294,0.7834203342659397,0.0283656179974457,0.05149230273157513
